PestSpecies,PestCode,Location,GatewayAlias,Region,week_start,observed_days,PestCount,TrapTemperature,TrapHumidity,Year,Week,MaxT,MinT,RH1,RH2,RF,WS,SSH,EVP
稻纵卷叶螟,RLF,江宁街道稻纵_1_30_诱虫量,江宁街道稻纵,江苏省南京市江宁区,2024-06-23,7,1.0,25.8,93.20142857142856,2024,25,32.3,21.3,85.0,69.86,96.1,3.32,46.58,27.17
稻纵卷叶螟,RLF,江宁街道稻纵_1_30_诱虫量,江宁街道稻纵,江苏省南京市江宁区,2024-06-30,7,1.0,30.305714285714284,86.32000000000001,2024,26,30.9,20.7,88.71,85.57,179.0,2.73,26.58,17.62
稻纵卷叶螟,RLF,江宁街道稻纵_1_30_诱虫量,江宁街道稻纵,江苏省南京市江宁区,2024-07-07,7,3.0,28.43857142857143,91.47,2024,27,34.9,22.6,81.14,78.57,41.8,4.14,62.65,32.6
稻纵卷叶螟,RLF,江宁街道稻纵_1_30_诱虫量,江宁街道稻纵,江苏省南京市江宁区,2024-07-14,7,1.0,31.048571428571428,88.48142857142857,2024,28,35.0,21.4,88.57,86.0,168.8,2.44,20.72,18.18
稻纵卷叶螟,RLF,江宁街道稻纵_1_30_诱虫量,江宁街道稻纵,江苏省南京市江宁区,2024-07-21,7,0.0,32.7,84.72571428571429,2024,29,35.2,24.3,81.86,78.57,22.4,3.39,35.37,25.73
稻纵卷叶螟,RLF,江宁街道稻纵_1_30_诱虫量,江宁街道稻纵,江苏省南京市江宁区,2024-07-28,7,2.0,34.37714285714286,80.29285714285713,2024,30,36.7,27.0,80.57,71.86,6.1,4.7,71.71,37.84
稻纵卷叶螟,RLF,江宁街道稻纵_1_30_诱虫量,江宁街道稻纵,江苏省南京市江宁区,2024-08-04,7,27.0,34.47,78.72285714285715,2024,31,37.5,27.6,76.0,71.57,9.5,2.75,86.5,40.56
稻纵卷叶螟,RLF,江宁街道稻纵_1_30_诱虫量,江宁街道稻纵,江苏省南京市江宁区,2024-08-11,7,7.0,31.701428571428572,83.82285714285715,2024,32,37.8,27.1,76.86,66.71,62.0,1.88,83.96,39.02
稻纵卷叶螟,RLF,江宁街道稻纵_1_30_诱虫量,江宁街道稻纵,江苏省南京市江宁区,2024-08-18,7,3.0,31.557142857142853,87.18285714285715,2024,33,36.3,24.9,84.43,67.71,34.3,2.42,75.24,33.56
稻纵卷叶螟,RLF,江宁街道稻纵_1_30_诱虫量,江宁街道稻纵,江苏省南京市江宁区,2024-08-25,7,29.0,31.52285714285714,85.81285714285714,2024,34,34.7,25.4,84.71,77.86,50.4,1.93,64.42,27.34
稻纵卷叶螟,RLF,江宁街道稻纵_1_30_诱虫量,江宁街道稻纵,江苏省南京市江宁区,2024-09-01,7,94.0,31.372857142857146,85.45428571428572,2024,35,35.2,24.1,83.43,71.71,6.3,2.35,74.77,30.13
稻纵卷叶螟,RLF,江宁街道稻纵_1_30_诱虫量,江宁街道稻纵,江苏省南京市江宁区,2024-09-08,7,42.0,29.648571428571426,91.74,2024,36,33.8,24.2,79.29,68.43,2.9,3.23,78.8,33.31
稻纵卷叶螟,RLF,江宁街道稻纵_1_30_诱虫量,江宁街道稻纵,江苏省南京市江宁区,2024-09-15,7,54.0,27.042857142857144,93.81428571428572,2024,37,33.8,23.6,88.14,80.14,83.0,3.4,57.66,23.89
稻纵卷叶螟,RLF,江宁街道稻纵_1_30_诱虫量,江宁街道稻纵,江苏省南京市江宁区,2024-09-22,7,121.0,23.390000000000004,89.43857142857144,2024,38,31.6,17.4,81.14,76.86,124.9,5.49,54.64,24.01
稻纵卷叶螟,RLF,江宁街道稻纵_1_30_诱虫量,江宁街道稻纵,江苏省南京市江宁区,2024-09-29,7,16.0,20.215714285714284,88.12571428571428,2024,39,29.1,15.8,86.14,76.0,15.1,2.67,66.18,23.31
稻纵卷叶螟,RLF,江宁街道稻纵_1_30_诱虫量,江宁街道稻纵,江苏省南京市江宁区,2024-10-06,7,10.0,18.83285714285714,90.46285714285715,2024,40,28.6,11.9,79.0,72.14,17.2,3.38,48.16,18.62
稻纵卷叶螟,RLF,江宁街道稻纵_1_30_诱虫量,江宁街道稻纵,江苏省南京市江宁区,2024-10-13,7,30.0,20.90142857142857,94.16,2024,41,25.2,13.1,85.0,74.71,16.7,2.16,49.5,16.94
稻纵卷叶螟,RLF,江宁街道稻纵_1_30_诱虫量,江宁街道稻纵,江苏省南京市江宁区,2024-10-20,7,16.0,16.435714285714287,92.19714285714285,2024,42,27.2,11.2,86.57,77.0,49.2,3.66,31.77,14.95
稻纵卷叶螟,RLF,江宁街道稻纵_1_30_诱虫量,江宁街道稻纵,江苏省南京市江宁区,2024-10-27,4,4.0,15.49,91.07,2024,43,22.3,8.6,88.29,80.43,20.0,3.16,35.15,12.25
稻纵卷叶螟,RLF,江宁街道稻纵_1_36_诱虫量,江宁街道稻纵,江苏省南京市江宁区,2023-01-01,7,0.0,6.452857142857143,77.18571428571428,2022,52,,,,,,,,
稻纵卷叶螟,RLF,江宁街道稻纵_1_36_诱虫量,江宁街道稻纵,江苏省南京市江宁区,2023-01-08,6,0.0,10.553333333333333,86.41666666666667,2023,1,,,,,,,,
稻纵卷叶螟,RLF,江宁街道稻纵_1_36_诱虫量,江宁街道稻纵,江苏省南京市江宁区,2023-01-15,7,0.0,3.634285714285714,77.4342857142857,2023,2,,,,,,,,
稻纵卷叶螟,RLF,江宁街道稻纵_1_36_诱虫量,江宁街道稻纵,江苏省南京市江宁区,2023-01-22,7,0.0,0.9657142857142859,75.56714285714285,2023,3,,,,,,,,
稻纵卷叶螟,RLF,江宁街道稻纵_1_36_诱虫量,江宁街道稻纵,江苏省南京市江宁区,2023-01-29,7,0.0,5.642857142857143,72.17857142857143,2023,4,,,,,,,,
稻纵卷叶螟,RLF,江宁街道稻纵_1_36_诱虫量,江宁街道稻纵,江苏省南京市江宁区,2023-02-05,7,0.0,7.6499999999999995,95.51714285714286,2023,5,,,,,,,,
稻纵卷叶螟,RLF,江宁街道稻纵_1_36_诱虫量,江宁街道稻纵,江苏省南京市江宁区,2023-02-12,7,0.0,6.838571428571428,82.35428571428572,2023,6,,,,,,,,
稻纵卷叶螟,RLF,江宁街道稻纵_1_36_诱虫量,江宁街道稻纵,江苏省南京市江宁区,2023-02-19,7,0.0,5.417142857142857,78.64142857142858,2023,7,,,,,,,,
稻纵卷叶螟,RLF,江宁街道稻纵_1_36_诱虫量,江宁街道稻纵,江苏省南京市江宁区,2023-02-26,7,0.0,10.492857142857144,67.83857142857143,2023,8,,,,,,,,
稻纵卷叶螟,RLF,江宁街道稻纵_1_36_诱虫量,江宁街道稻纵,江苏省南京市江宁区,2023-03-05,7,2.0,16.61857142857143,74.52428571428571,2023,9,,,,,,,,
稻纵卷叶螟,RLF,江宁街道稻纵_1_36_诱虫量,江宁街道稻纵,江苏省南京市江宁区,2023-03-12,7,0.0,11.11,72.26,2023,10,,,,,,,,
稻纵卷叶螟,RLF,江宁街道稻纵_1_36_诱虫量,江宁街道稻纵,江苏省南京市江宁区,2023-03-19,7,0.0,11.314285714285715,84.5442857142857,2023,11,,,,,,,,
稻纵卷叶螟,RLF,江宁街道稻纵_1_36_诱虫量,江宁街道稻纵,江苏省南京市江宁区,2023-03-26,7,0.0,14.125714285714285,77.34857142857143,2023,12,,,,,,,,
稻纵卷叶螟,RLF,江宁街道稻纵_1_36_诱虫量,江宁街道稻纵,江苏省南京市江宁区,2023-04-02,7,0.0,13.968571428571428,81.0942857142857,2023,13,,,,,,,,
稻纵卷叶螟,RLF,江宁街道稻纵_1_36_诱虫量,江宁街道稻纵,江苏省南京市江宁区,2023-04-09,7,0.0,19.431428571428572,69.31428571428572,2023,14,,,,,,,,
稻纵卷叶螟,RLF,江宁街道稻纵_1_36_诱虫量,江宁街道稻纵,江苏省南京市江宁区,2023-04-16,7,0.0,21.187142857142856,75.09142857142857,2023,15,,,,,,,,
稻纵卷叶螟,RLF,江宁街道稻纵_1_36_诱虫量,江宁街道稻纵,江苏省南京市江宁区,2023-04-23,7,0.0,16.315714285714286,79.38,2023,16,,,,,,,,
稻纵卷叶螟,RLF,江宁街道稻纵_1_36_诱虫量,江宁街道稻纵,江苏省南京市江宁区,2023-04-30,7,0.0,21.72142857142857,78.92142857142858,2023,17,,,,,,,,
稻纵卷叶螟,RLF,江宁街道稻纵_1_36_诱虫量,江宁街道稻纵,江苏省南京市江宁区,2023-05-07,7,0.0,19.545714285714286,73.60428571428572,2023,18,,,,,,,,
稻纵卷叶螟,RLF,江宁街道稻纵_1_36_诱虫量,江宁街道稻纵,江苏省南京市江宁区,2023-05-14,7,0.0,24.34857142857143,76.94428571428571,2023,19,,,,,,,,
稻纵卷叶螟,RLF,江宁街道稻纵_1_36_诱虫量,江宁街道稻纵,江苏省南京市江宁区,2023-05-21,7,0.0,22.25,81.60714285714286,2023,20,,,,,,,,
稻纵卷叶螟,RLF,江宁街道稻纵_1_36_诱虫量,江宁街道稻纵,江苏省南京市江宁区,2023-05-28,4,0.0,26.6575,86.86,2023,21,,,,,,,,
稻纵卷叶螟,RLF,江宁街道稻纵_1_36_诱虫量,江宁街道稻纵,江苏省南京市江宁区,2023-10-29,5,0.0,20.509999999999998,81.76,2023,43,25.6,9.6,85.14,64.29,0.0,1.94,60.15,18.61
稻纵卷叶螟,RLF,江宁街道稻纵_1_36_诱虫量,江宁街道稻纵,江苏省南京市江宁区,2023-11-05,5,0.0,12.4775,90.4525,2023,44,27.6,12.9,83.57,69.14,0.8,2.48,60.23,19.36
稻纵卷叶螟,RLF,江宁街道稻纵_1_36_诱虫量,江宁街道稻纵,江苏省南京市江宁区,2023-11-12,7,0.0,8.927142857142856,72.96571428571428,2023,45,,,,,,,,
稻纵卷叶螟,RLF,江宁街道稻纵_1_36_诱虫量,江宁街道稻纵,江苏省南京市江宁区,2023-11-19,7,0.0,11.481428571428571,75.05571428571429,2023,46,,,,,,,,
稻纵卷叶螟,RLF,江宁街道稻纵_1_36_诱虫量,江宁街道稻纵,江苏省南京市江宁区,2023-11-26,7,0.0,7.4557142857142855,74.95428571428572,2023,47,,,,,,,,
稻纵卷叶螟,RLF,江宁街道稻纵_1_36_诱虫量,江宁街道稻纵,江苏省南京市江宁区,2023-12-03,7,0.0,11.374285714285715,72.00714285714285,2023,48,,,,,,,,
稻纵卷叶螟,RLF,江宁街道稻纵_1_36_诱虫量,江宁街道稻纵,江苏省南京市江宁区,2023-12-10,7,0.0,5.347142857142857,88.23857142857143,2023,49,,,,,,,,
稻纵卷叶螟,RLF,江宁街道稻纵_1_36_诱虫量,江宁街道稻纵,江苏省南京市江宁区,2023-12-17,7,0.0,-0.3357142857142857,75.42142857142858,2023,50,,,,,,,,
稻纵卷叶螟,RLF,江宁街道稻纵_1_36_诱虫量,江宁街道稻纵,江苏省南京市江宁区,2023-12-24,7,0.0,5.747142857142857,84.39714285714285,2023,51,,,,,,,,
稻纵卷叶螟,RLF,江宁街道稻纵_1_36_诱虫量,江宁街道稻纵,江苏省南京市江宁区,2023-12-31,7,0.0,5.1000000000000005,87.56714285714285,2023,52,,,,,,,,
稻纵卷叶螟,RLF,江宁街道稻纵_1_36_诱虫量,江宁街道稻纵,江苏省南京市江宁区,2024-01-07,7,0.0,6.402857142857143,82.58428571428571,2024,1,,,,,,,,
稻纵卷叶螟,RLF,江宁街道稻纵_1_36_诱虫量,江宁街道稻纵,江苏省南京市江宁区,2024-01-14,7,0.0,5.275714285714286,89.62142857142858,2024,2,,,,,,,,
稻纵卷叶螟,RLF,江宁街道稻纵_1_36_诱虫量,江宁街道稻纵,江苏省南京市江宁区,2024-01-21,7,0.0,0.7071428571428571,74.36142857142856,2024,3,,,,,,,,
稻纵卷叶螟,RLF,江宁街道稻纵_1_36_诱虫量,江宁街道稻纵,江苏省南京市江宁区,2024-01-28,7,0.0,4.851428571428571,91.05142857142857,2024,4,,,,,,,,
稻纵卷叶螟,RLF,江宁街道稻纵_1_36_诱虫量,江宁街道稻纵,江苏省南京市江宁区,2024-02-04,7,0.0,3.281428571428571,85.67142857142858,2024,5,,,,,,,,
稻纵卷叶螟,RLF,江宁街道稻纵_1_36_诱虫量,江宁街道稻纵,江苏省南京市江宁区,2024-02-11,7,0.0,10.677142857142858,79.53428571428572,2024,6,,,,,,,,
稻纵卷叶螟,RLF,江宁街道稻纵_1_36_诱虫量,江宁街道稻纵,江苏省南京市江宁区,2024-02-18,7,0.0,4.062857142857142,95.22571428571429,2024,7,,,,,,,,
稻纵卷叶螟,RLF,江宁街道稻纵_1_36_诱虫量,江宁街道稻纵,江苏省南京市江宁区,2024-02-25,7,0.0,4.5928571428571425,81.50714285714285,2024,8,,,,,,,,
稻纵卷叶螟,RLF,江宁街道稻纵_1_36_诱虫量,江宁街道稻纵,江苏省南京市江宁区,2024-03-03,7,0.0,8.388571428571428,81.93571428571428,2024,9,,,,,,,,
稻纵卷叶螟,RLF,江宁街道稻纵_1_36_诱虫量,江宁街道稻纵,江苏省南京市江宁区,2024-03-10,7,0.0,13.151428571428571,77.96714285714286,2024,10,,,,,,,,
稻纵卷叶螟,RLF,江宁街道稻纵_1_36_诱虫量,江宁街道稻纵,江苏省南京市江宁区,2024-03-17,7,0.0,14.065714285714284,74.35857142857142,2024,11,,,,,,,,
稻纵卷叶螟,RLF,江宁街道稻纵_1_36_诱虫量,江宁街道稻纵,江苏省南京市江宁区,2024-03-24,7,0.0,15.671428571428573,85.69857142857143,2024,12,,,,,,,,
稻纵卷叶螟,RLF,江宁街道稻纵_1_36_诱虫量,江宁街道稻纵,江苏省南京市江宁区,2024-03-31,7,0.0,16.622857142857143,82.66285714285713,2024,13,,,,,,,,
稻纵卷叶螟,RLF,江宁街道稻纵_1_36_诱虫量,江宁街道稻纵,江苏省南京市江宁区,2024-04-07,7,0.0,17.96,86.50428571428571,2024,14,,,,,,,,
稻纵卷叶螟,RLF,江宁街道稻纵_1_36_诱虫量,江宁街道稻纵,江苏省南京市江宁区,2024-04-14,7,0.0,19.34,87.26714285714286,2024,15,,,,,,,,
稻纵卷叶螟,RLF,江宁街道稻纵_1_36_诱虫量,江宁街道稻纵,江苏省南京市江宁区,2024-04-21,7,0.0,21.16857142857143,79.86142857142856,2024,16,,,,,,,,
稻纵卷叶螟,RLF,江宁街道稻纵_1_36_诱虫量,江宁街道稻纵,江苏省南京市江宁区,2024-04-28,7,0.0,17.74857142857143,86.72857142857143,2024,17,,,,,,,,
稻纵卷叶螟,RLF,江宁街道稻纵_1_36_诱虫量,江宁街道稻纵,江苏省南京市江宁区,2024-05-05,7,0.0,21.435714285714287,80.64,2024,18,,,,,,,,
稻纵卷叶螟,RLF,江宁街道稻纵_1_36_诱虫量,江宁街道稻纵,江苏省南京市江宁区,2024-05-12,7,0.0,24.595714285714283,66.88857142857142,2024,19,,,,,,,,
稻纵卷叶螟,RLF,江宁街道稻纵_1_36_诱虫量,江宁街道稻纵,江苏省南京市江宁区,2024-05-19,7,0.0,26.048571428571428,78.37428571428572,2024,20,,,,,,,,
稻纵卷叶螟,RLF,江宁街道稻纵_1_36_诱虫量,江宁街道稻纵,江苏省南京市江宁区,2024-05-26,6,0.0,23.13,80.80499999999999,2024,21,,,,,,,,
稻纵卷叶螟,RLF,江宁街道稻纵_1_36_诱虫量,江宁街道稻纵,江苏省南京市江宁区,2024-10-27,3,10.0,17.046666666666667,90.96666666666665,2024,43,22.3,8.6,88.29,80.43,20.0,3.16,35.15,12.25
稻纵卷叶螟,RLF,江宁街道稻纵_1_36_诱虫量,江宁街道稻纵,江苏省南京市江宁区,2024-11-03,7,0.0,15.071428571428571,85.84,2024,44,22.0,9.3,87.57,74.57,6.8,2.95,55.84,15.81
稻纵卷叶螟,RLF,江宁街道稻纵_1_36_诱虫量,江宁街道稻纵,江苏省南京市江宁区,2024-11-10,7,0.0,18.222857142857144,90.84571428571428,2024,45,,,,,,,,
稻纵卷叶螟,RLF,江宁街道稻纵_1_36_诱虫量,江宁街道稻纵,江苏省南京市江宁区,2024-11-17,7,0.0,11.437142857142858,86.08714285714287,2024,46,,,,,,,,
稻纵卷叶螟,RLF,江宁街道稻纵_1_36_诱虫量,江宁街道稻纵,江苏省南京市江宁区,2024-11-24,7,0.0,8.77142857142857,77.33,2024,47,,,,,,,,
稻纵卷叶螟,RLF,江宁街道稻纵_1_36_诱虫量,江宁街道稻纵,江苏省南京市江宁区,2024-12-01,7,0.0,9.177142857142856,86.19142857142857,2024,48,,,,,,,,
稻纵卷叶螟,RLF,江宁街道稻纵_1_36_诱虫量,江宁街道稻纵,江苏省南京市江宁区,2024-12-08,7,0.0,4.96,85.71857142857142,2024,49,,,,,,,,
稻纵卷叶螟,RLF,江宁街道稻纵_1_36_诱虫量,江宁街道稻纵,江苏省南京市江宁区,2024-12-15,7,0.0,2.617142857142857,79.82000000000001,2024,50,,,,,,,,
稻纵卷叶螟,RLF,江宁街道稻纵_1_36_诱虫量,江宁街道稻纵,江苏省南京市江宁区,2024-12-22,7,0.0,4.125714285714286,78.70285714285714,2024,51,,,,,,,,
稻纵卷叶螟,RLF,江宁街道稻纵_1_36_诱虫量,江宁街道稻纵,江苏省南京市江宁区,2024-12-29,3,0.0,3.9,71.815,2024,52,,,,,,,,
稻纵卷叶螟,RLF,汤农稻纵卷叶螟监测点_1_29_诱虫量,汤农稻纵卷叶螟监测点,江苏省南京市浦口区,2023-05-28,3,46.0,,,2023,21,,,,,,,,
稻纵卷叶螟,RLF,汤农稻纵卷叶螟监测点_1_29_诱虫量,汤农稻纵卷叶螟监测点,江苏省南京市浦口区,2023-06-04,7,29.0,0.0,0.0,2023,22,32.3,20.1,84.14,74.14,29.6,2.38,48.59,25.72
稻纵卷叶螟,RLF,汤农稻纵卷叶螟监测点_1_29_诱虫量,汤农稻纵卷叶螟监测点,江苏省南京市浦口区,2023-06-11,7,7.0,0.0,0.0,2023,23,34.2,16.0,80.43,75.0,31.1,2.66,59.78,28.9
稻纵卷叶螟,RLF,汤农稻纵卷叶螟监测点_1_29_诱虫量,汤农稻纵卷叶螟监测点,江苏省南京市浦口区,2023-06-18,7,5.0,0.0,0.0,2023,24,32.4,19.2,80.14,65.0,8.5,2.69,57.13,31.06
稻纵卷叶螟,RLF,汤农稻纵卷叶螟监测点_1_29_诱虫量,汤农稻纵卷叶螟监测点,江苏省南京市浦口区,2023-06-25,7,0.0,0.0,0.0,2023,25,31.4,20.5,87.57,74.57,82.3,2.55,29.04,21.42
稻纵卷叶螟,RLF,汤农稻纵卷叶螟监测点_1_29_诱虫量,汤农稻纵卷叶螟监测点,江苏省南京市浦口区,2023-07-02,7,1.0,0.0,0.0,2023,26,32.8,21.5,86.29,78.86,64.0,2.94,49.98,24.98
稻纵卷叶螟,RLF,汤农稻纵卷叶螟监测点_1_29_诱虫量,汤农稻纵卷叶螟监测点,江苏省南京市浦口区,2023-07-09,7,16.0,0.0,0.0,2023,27,32.9,23.9,87.86,82.29,123.1,3.4,45.76,24.46
稻纵卷叶螟,RLF,汤农稻纵卷叶螟监测点_1_29_诱虫量,汤农稻纵卷叶螟监测点,江苏省南京市浦口区,2023-07-16,7,15.0,0.0,0.0,2023,28,34.9,24.6,84.57,77.0,27.6,3.38,49.19,28.48
稻纵卷叶螟,RLF,汤农稻纵卷叶螟监测点_1_29_诱虫量,汤农稻纵卷叶螟监测点,江苏省南京市浦口区,2023-07-23,7,172.0,0.0,0.0,2023,29,31.5,23.5,89.43,84.71,117.0,2.29,34.08,19.55
稻纵卷叶螟,RLF,汤农稻纵卷叶螟监测点_1_29_诱虫量,汤农稻纵卷叶螟监测点,江苏省南京市浦口区,2023-07-30,7,242.0,0.0,0.0,2023,30,33.2,25.1,86.86,80.86,44.3,3.98,65.75,29.7
稻纵卷叶螟,RLF,汤农稻纵卷叶螟监测点_1_29_诱虫量,汤农稻纵卷叶螟监测点,江苏省南京市浦口区,2023-08-06,7,460.0,0.0,0.0,2023,31,34.0,25.0,86.43,76.43,17.1,3.1,81.36,32.83
稻纵卷叶螟,RLF,汤农稻纵卷叶螟监测点_1_29_诱虫量,汤农稻纵卷叶螟监测点,江苏省南京市浦口区,2023-08-13,7,433.0,,,2023,32,35.1,24.0,83.71,75.14,10.3,2.08,79.69,33.11
稻纵卷叶螟,RLF,汤农稻纵卷叶螟监测点_1_29_诱虫量,汤农稻纵卷叶螟监测点,江苏省南京市浦口区,2023-08-20,7,489.0,0.0,0.0,2023,33,33.7,23.9,86.57,81.29,26.5,2.19,77.01,29.64
稻纵卷叶螟,RLF,汤农稻纵卷叶螟监测点_1_29_诱虫量,汤农稻纵卷叶螟监测点,江苏省南京市浦口区,2023-08-27,7,50.0,0.0,0.0,2023,34,32.0,22.4,82.71,72.0,27.1,2.8,70.93,31.5
稻纵卷叶螟,RLF,汤农稻纵卷叶螟监测点_1_29_诱虫量,汤农稻纵卷叶螟监测点,江苏省南京市浦口区,2023-09-03,7,106.0,0.0,0.0,2023,35,29.4,18.5,86.86,78.57,59.2,2.79,42.5,22.49
稻纵卷叶螟,RLF,汤农稻纵卷叶螟监测点_1_29_诱虫量,汤农稻纵卷叶螟监测点,江苏省南京市浦口区,2023-09-10,7,110.0,0.0,0.0,2023,36,31.0,21.7,88.0,73.71,2.5,2.83,74.88,29.19
稻纵卷叶螟,RLF,汤农稻纵卷叶螟监测点_1_29_诱虫量,汤农稻纵卷叶螟监测点,江苏省南京市浦口区,2023-09-17,7,330.0,0.0,0.0,2023,37,31.4,20.4,87.43,82.14,74.6,2.74,29.78,17.15
稻纵卷叶螟,RLF,汤农稻纵卷叶螟监测点_1_29_诱虫量,汤农稻纵卷叶螟监测点,江苏省南京市浦口区,2023-09-24,7,26.0,0.0,0.0,2023,38,32.0,18.8,88.57,77.57,41.3,2.51,30.18,16.82
稻纵卷叶螟,RLF,汤农稻纵卷叶螟监测点_1_29_诱虫量,汤农稻纵卷叶螟监测点,江苏省南京市浦口区,2023-10-01,7,0.0,0.0,0.0,2023,39,28.2,19.1,89.57,82.43,13.3,2.19,45.28,17.44
稻纵卷叶螟,RLF,汤农稻纵卷叶螟监测点_1_29_诱虫量,汤农稻纵卷叶螟监测点,江苏省南京市浦口区,2023-10-08,7,0.0,0.0,0.0,2023,40,25.5,15.7,80.86,71.71,21.7,3.55,38.52,19.59
稻纵卷叶螟,RLF,汤农稻纵卷叶螟监测点_1_29_诱虫量,汤农稻纵卷叶螟监测点,江苏省南京市浦口区,2023-10-15,7,0.0,0.0,0.0,2023,41,23.6,13.5,84.86,74.14,0.0,2.05,50.14,17.04
稻纵卷叶螟,RLF,汤农稻纵卷叶螟监测点_1_29_诱虫量,汤农稻纵卷叶螟监测点,江苏省南京市浦口区,2023-10-22,7,0.0,0.0,0.0,2023,42,26.1,9.6,84.43,62.0,4.0,2.46,71.43,22.45
稻纵卷叶螟,RLF,汤农稻纵卷叶螟监测点_1_29_诱虫量,汤农稻纵卷叶螟监测点,江苏省南京市浦口区,2023-10-29,2,0.0,,,2023,43,25.6,9.6,85.14,64.29,0.0,1.94,60.15,18.61
稻纵卷叶螟,RLF,汤农稻纵卷叶螟监测点_1_29_诱虫量,汤农稻纵卷叶螟监测点,江苏省南京市浦口区,2024-05-26,1,6.0,,,2024,21,,,,,,,,
稻纵卷叶螟,RLF,汤农稻纵卷叶螟监测点_1_29_诱虫量,汤农稻纵卷叶螟监测点,江苏省南京市浦口区,2024-06-02,7,60.0,0.0,0.0,2024,22,26.9,14.2,77.71,68.43,42.5,2.69,50.74,25.99
稻纵卷叶螟,RLF,汤农稻纵卷叶螟监测点_1_29_诱虫量,汤农稻纵卷叶螟监测点,江苏省南京市浦口区,2024-06-09,7,18.0,0.0,0.0,2024,23,30.9,17.1,76.86,61.71,5.2,2.43,62.66,30.94
稻纵卷叶螟,RLF,汤农稻纵卷叶螟监测点_1_29_诱虫量,汤农稻纵卷叶螟监测点,江苏省南京市浦口区,2024-06-16,7,0.0,0.0,0.0,2024,24,34.2,20.7,79.71,58.71,0.7,2.43,71.14,35.09
稻纵卷叶螟,RLF,汤农稻纵卷叶螟监测点_1_29_诱虫量,汤农稻纵卷叶螟监测点,江苏省南京市浦口区,2024-06-23,7,1.0,0.0,0.0,2024,25,32.3,21.3,85.0,69.86,96.1,3.32,46.58,27.17
稻纵卷叶螟,RLF,汤农稻纵卷叶螟监测点_1_29_诱虫量,汤农稻纵卷叶螟监测点,江苏省南京市浦口区,2024-06-30,7,0.0,0.0,0.0,2024,26,30.9,20.7,88.71,85.57,179.0,2.73,26.58,17.62
稻纵卷叶螟,RLF,汤农稻纵卷叶螟监测点_1_29_诱虫量,汤农稻纵卷叶螟监测点,江苏省南京市浦口区,2024-07-07,7,2.0,0.0,0.0,2024,27,34.9,22.6,81.14,78.57,41.8,4.14,62.65,32.6
稻纵卷叶螟,RLF,汤农稻纵卷叶螟监测点_1_29_诱虫量,汤农稻纵卷叶螟监测点,江苏省南京市浦口区,2024-07-14,7,0.0,0.0,0.0,2024,28,35.0,21.4,88.57,86.0,168.8,2.44,20.72,18.18
稻纵卷叶螟,RLF,汤农稻纵卷叶螟监测点_1_29_诱虫量,汤农稻纵卷叶螟监测点,江苏省南京市浦口区,2024-07-21,7,1.0,0.0,0.0,2024,29,35.2,24.3,81.86,78.57,22.4,3.39,35.37,25.73
稻纵卷叶螟,RLF,汤农稻纵卷叶螟监测点_1_29_诱虫量,汤农稻纵卷叶螟监测点,江苏省南京市浦口区,2024-07-28,7,9.0,0.0,0.0,2024,30,36.7,27.0,80.57,71.86,6.1,4.7,71.71,37.84
稻纵卷叶螟,RLF,汤农稻纵卷叶螟监测点_1_29_诱虫量,汤农稻纵卷叶螟监测点,江苏省南京市浦口区,2024-08-04,7,16.0,0.0,0.0,2024,31,37.5,27.6,76.0,71.57,9.5,2.75,86.5,40.56
稻纵卷叶螟,RLF,汤农稻纵卷叶螟监测点_1_29_诱虫量,汤农稻纵卷叶螟监测点,江苏省南京市浦口区,2024-08-11,7,18.0,0.0,0.0,2024,32,37.8,27.1,76.86,66.71,62.0,1.88,83.96,39.02
稻纵卷叶螟,RLF,汤农稻纵卷叶螟监测点_1_29_诱虫量,汤农稻纵卷叶螟监测点,江苏省南京市浦口区,2024-08-18,7,25.0,0.0,0.0,2024,33,36.3,24.9,84.43,67.71,34.3,2.42,75.24,33.56
稻纵卷叶螟,RLF,汤农稻纵卷叶螟监测点_1_29_诱虫量,汤农稻纵卷叶螟监测点,江苏省南京市浦口区,2024-08-25,7,83.0,0.0,0.0,2024,34,34.7,25.4,84.71,77.86,50.4,1.93,64.42,27.34
稻纵卷叶螟,RLF,汤农稻纵卷叶螟监测点_1_29_诱虫量,汤农稻纵卷叶螟监测点,江苏省南京市浦口区,2024-09-01,7,794.0,0.0,0.0,2024,35,35.2,24.1,83.43,71.71,6.3,2.35,74.77,30.13
稻纵卷叶螟,RLF,汤农稻纵卷叶螟监测点_1_29_诱虫量,汤农稻纵卷叶螟监测点,江苏省南京市浦口区,2024-09-08,7,165.0,0.0,0.0,2024,36,33.8,24.2,79.29,68.43,2.9,3.23,78.8,33.31
稻纵卷叶螟,RLF,汤农稻纵卷叶螟监测点_1_29_诱虫量,汤农稻纵卷叶螟监测点,江苏省南京市浦口区,2024-09-15,7,143.0,0.0,0.0,2024,37,33.8,23.6,88.14,80.14,83.0,3.4,57.66,23.89
稻纵卷叶螟,RLF,汤农稻纵卷叶螟监测点_1_29_诱虫量,汤农稻纵卷叶螟监测点,江苏省南京市浦口区,2024-09-22,7,107.0,0.0,0.0,2024,38,31.6,17.4,81.14,76.86,124.9,5.49,54.64,24.01
